Pair,Mode,Sharpe,MaxDD,FinalPnL,PnL_Latent,PnL_Total,Trades,Universe
AXP-SHOP,WF,0.1240880219525543,2262.4093757417195,314.3942605170861,0.0,314.3942605170861,1,FINTECH
AXP-COIN,Static,0.3378605856724649,1372.6037327785275,656.3468863045945,0.0,656.3468863045945,3,FINTECH
AXP-COIN,WF,0.3237752480598696,2168.302632422046,898.3811610757607,517.8439906390333,1416.225151714794,3,FINTECH
AXP-SOFI,Static,0.040726556381414,854.8487819704231,73.10033174954378,0.0,73.10033174954378,2,FINTECH
AXP-SOFI,WF,0.2142713736814255,2385.934145817182,606.6667062376112,-329.7384266575877,276.92827958002346,2,FINTECH
AXP-AFRM,Static,0.8939637615764557,927.6428773543148,1228.970738195914,-181.90005720179352,1047.0706809941205,2,FINTECH
AXP-AFRM,WF,0.1259410560511521,2098.9212107042995,408.0628688234623,0.0,408.0628688234623,1,FINTECH
SHOP-COIN,Static,0.9822021984973948,1044.858488049433,2987.112326632752,0.0,2987.112326632752,4,FINTECH
SHOP-COIN,WF,0.0,0.0,0.0,-8145.240740226967,-8145.240740226967,0,FINTECH
SHOP-SOFI,Static,0.8448613802399736,806.572506756027,2775.1601652033246,0.0,2775.1601652033246,4,FINTECH
SHOP-SOFI,WF,-0.0654834547029865,1426.5677011322969,-142.66656739727446,75.27814042076474,-67.38842697650972,2,FINTECH
SHOP-AFRM,Static,0.3758165050007391,1563.343831694914,1353.615115021835,-555.7863723124253,797.8287427094097,5,FINTECH
SHOP-AFRM,WF,0.4697780611960778,654.3553401792306,597.824873010742,0.0,597.824873010742,1,FINTECH
COIN-SOFI,Static,1.1272149012486157,2236.775480785314,5406.416867511629,0.0,5406.416867511629,3,FINTECH
COIN-SOFI,WF,-0.1368908278835164,3442.937299037195,-594.6872530414375,0.0,-594.6872530414375,1,FINTECH
COIN-AFRM,Static,1.1731707271244327,1734.8171801964352,3504.754400433075,0.0,3504.754400433075,2,FINTECH
COIN-AFRM,WF,-0.2321343021682111,5274.912959461462,-1185.1806059659875,1078.9377943973568,-106.24281156863071,1,FINTECH
SOFI-AFRM,Static,1.065117352585296,2017.494654764644,3966.48854671446,-197.80492767706428,3768.683619037396,4,FINTECH
SOFI-AFRM,WF,0.5676033542825744,2634.4971518755256,1537.6964866226674,1538.6738644656018,3076.370351088269,1,FINTECH
SNOW-CRM,Static,-0.023401234342451,4817.029907711372,-146.0323494784662,302.2977310888711,156.26538161040492,3,CLOUD_COMPUTING
SNOW-CRM,WF,0.0,0.0,0.0,-848.2402457438463,-848.2402457438463,0,CLOUD_COMPUTING
SNOW-NOW,Static,0.2645532594364373,2359.715030990731,1478.3795886842877,-797.1297514508178,681.2498372334699,1,CLOUD_COMPUTING
SNOW-NOW,WF,-0.4238782704744984,3883.207626407036,-1631.520391101663,0.0,-1631.520391101663,1,CLOUD_COMPUTING
SNOW-TEAM,Static,0.4066972523924545,805.5689571002486,683.449580362443,-2288.33876377021,-1604.8891834077667,1,CLOUD_COMPUTING
SNOW-TEAM,WF,0.0,0.0,0.0,-417.8797587650423,-417.8797587650423,0,CLOUD_COMPUTING
SNOW-ORCL,Static,0.4858862700998641,2526.956838394713,1728.3947062121551,0.0,1728.3947062121551,3,CLOUD_COMPUTING
SNOW-ORCL,WF,0.0,0.0,0.0,-232.589553243834,-232.589553243834,0,CLOUD_COMPUTING
SNOW-IBM,Static,0.1013231896154621,1926.797427608424,223.8288310574234,78.33319906249136,302.1620301199148,1,CLOUD_COMPUTING
SNOW-IBM,WF,-0.6075200338285185,3029.5280428001656,-1652.526733091952,0.0,-1652.526733091952,1,CLOUD_COMPUTING
SNOW-NET,Static,0.8941119470820262,170.55173333103414,561.5639462295003,84.01135922448566,645.575305453986,1,CLOUD_COMPUTING
SNOW-NET,WF,-0.2654381498024873,1757.2831932790186,-511.8370196539062,0.0,-511.8370196539062,1,CLOUD_COMPUTING
SNOW-PANW,Static,-0.0559180901794495,2014.194623847317,-213.461109220924,-151.4540407625654,-364.9151499834894,1,CLOUD_COMPUTING
SNOW-PANW,WF,-0.9382992693395276,6674.779690780218,-5924.033137640829,-280.1989444048177,-6204.232082045647,1,CLOUD_COMPUTING
SNOW-CRWD,Static,0.6376664070458468,998.3674423825888,1367.4713583298603,0.0,1367.4713583298603,3,CLOUD_COMPUTING
SNOW-CRWD,WF,0.0,0.0,0.0,64.81720900569002,64.81720900569002,0,CLOUD_COMPUTING
SNOW-ZS,Static,0.0824765137106332,1480.695146729646,288.0858903610295,0.0,288.0858903610295,1,CLOUD_COMPUTING
SNOW-ZS,WF,0.0,0.0,0.0,-347.21082113671645,-347.21082113671645,0,CLOUD_COMPUTING
CRM-NOW,Static,0.0427486310513645,1391.0604303310788,119.53647808332325,0.0,119.53647808332325,3,CLOUD_COMPUTING
CRM-NOW,WF,-0.8856888172865708,2563.060029301924,-1622.616878934115,-401.8283108837388,-2024.4451898178536,1,CLOUD_COMPUTING
CRM-TEAM,Static,0.0560776145441441,807.2669898895598,56.9419383905154,28.62787097038137,85.56980936089676,1,CLOUD_COMPUTING
CRM-TEAM,WF,-0.3382561359781426,672.8822679220938,-292.8670513146776,0.0,-292.8670513146776,1,CLOUD_COMPUTING
CRM-ORCL,Static,0.3808877137108941,2103.8339923219146,1342.988614081556,0.0,1342.988614081556,3,CLOUD_COMPUTING
CRM-ORCL,WF,0.0,0.0,0.0,-759.2069010948512,-759.2069010948512,0,CLOUD_COMPUTING
CRM-IBM,Static,0.719534978421284,1866.02366275084,3216.719813662159,0.0,3216.719813662159,4,CLOUD_COMPUTING
CRM-IBM,WF,-0.9410706753474756,2754.422654394473,-1863.7157627412607,287.98362112879363,-1575.732141612467,1,CLOUD_COMPUTING
CRM-NET,Static,0.7527350614884465,1847.1248604120367,2665.096086036824,0.0,2665.096086036824,3,CLOUD_COMPUTING
CRM-NET,WF,0.0,0.0,0.0,-5313.945190531661,-5313.945190531661,0,CLOUD_COMPUTING
CRM-PANW,Static,0.7016094897627124,1480.323185729202,2103.594264751004,0.0,2103.594264751004,3,CLOUD_COMPUTING
CRM-PANW,WF,-0.605646465413877,3146.289356847685,-1628.5151121805116,36.09820488642404,-1592.4169072940874,1,CLOUD_COMPUTING
CRM-CRWD,Static,0.7727137831646669,1842.2289106891471,3094.6630305078024,0.0,3094.6630305078024,4,CLOUD_COMPUTING
CRM-CRWD,WF,-0.6497491705124155,1584.284735222038,-754.8238389118483,213.07591545591464,-541.7479234559337,1,CLOUD_COMPUTING
CRM-ZS,Static,0.5199085813101194,1652.43608205861,1765.3011869539573,0.0,1765.3011869539573,4,CLOUD_COMPUTING
CRM-ZS,WF,0.0,0.0,0.0,-2643.354386726416,-2643.354386726416,0,CLOUD_COMPUTING
NOW-TEAM,Static,-0.1553091675426839,2667.7077395654374,-541.4548714568276,0.0,-541.4548714568276,2,CLOUD_COMPUTING
NOW-TEAM,WF,0.0587300372483862,2310.5171386641714,134.73789278691044,194.5867714489092,329.3246642358196,1,CLOUD_COMPUTING
NOW-ORCL,Static,0.4715378693496661,2726.498090459138,1588.5546818642767,206.5610632125474,1795.1157450768242,3,CLOUD_COMPUTING
NOW-ORCL,WF,0.0,0.0,0.0,-2462.672793842941,-2462.672793842941,0,CLOUD_COMPUTING
NOW-IBM,Static,0.3910082088731523,1997.618587792103,1319.7404643304678,0.0,1319.7404643304678,5,CLOUD_COMPUTING
NOW-IBM,WF,-0.4084264765603144,3314.5089598691616,-1191.2410287975174,0.0,-1191.2410287975174,1,CLOUD_COMPUTING
NOW-NET,Static,-0.1084212396839007,3352.3950997656184,-453.3298733005984,0.0,-453.3298733005984,2,CLOUD_COMPUTING
NOW-NET,WF,0.4040031042404937,2623.6966136922047,1347.30826224085,0.0,1347.30826224085,1,CLOUD_COMPUTING
NOW-PANW,Static,0.4936423334626211,820.5404761408274,856.7463950054394,53.86756938182687,910.6139643872664,2,CLOUD_COMPUTING
NOW-PANW,WF,0.1397890206853433,3061.055899781969,450.9564093408376,184.7982207793308,635.7546301201684,1,CLOUD_COMPUTING
NOW-CRWD,Static,-0.1307434004853787,2804.9555529889817,-467.454758305872,0.0,-467.454758305872,3,CLOUD_COMPUTING
NOW-CRWD,WF,-1.2148993884872468,5075.099045292236,-4159.7644132316855,0.0,-4159.7644132316855,2,CLOUD_COMPUTING
NOW-ZS,Static,-0.2464275820912453,4243.8666878353015,-1013.1761968339424,0.0,-1013.1761968339424,2,CLOUD_COMPUTING
NOW-ZS,WF,-0.5411777194864891,1634.1691075379797,-779.1563062529931,-731.4253676054894,-1510.5816738584826,1,CLOUD_COMPUTING
TEAM-ORCL,Static,-0.5033245205282975,6254.74585978798,-2792.6000133426714,296.4985657313353,-2496.101447611336,2,CLOUD_COMPUTING
TEAM-ORCL,WF,-0.5519939123700759,5382.286759869092,-2279.7677457666086,359.638639599141,-1920.129106167468,1,CLOUD_COMPUTING
TEAM-IBM,Static,-0.3713615045068358,5267.518869574715,-1959.2009540060744,-11.97920904653057,-1971.180163052605,2,CLOUD_COMPUTING
TEAM-IBM,WF,0.0,0.0,0.0,0.0,0.0,0,CLOUD_COMPUTING
TEAM-NET,Static,-0.1061776691972363,6101.127447565063,-628.0225994520367,-81.95121883967813,-709.9738182917149,3,CLOUD_COMPUTING
TEAM-NET,WF,-0.3207657174523513,1845.388087970059,-725.3610923044962,1442.2575499446875,716.8964576401913,1,CLOUD_COMPUTING
TEAM-PANW,Static,-0.085366091848097,3800.6093506187335,-339.3139330975559,-337.1011215808121,-676.415054678368,2,CLOUD_COMPUTING
TEAM-PANW,WF,-1.979194773927828,8040.378086181383,-7365.034545216776,-155.63739639388498,-7520.671941610661,2,CLOUD_COMPUTING
TEAM-CRWD,Static,0.2213634153071594,5102.003019506224,1071.6531860817324,56.99870792935829,1128.6518940110907,3,CLOUD_COMPUTING
TEAM-CRWD,WF,0.3228795133727654,8427.451434472172,2883.0498761649205,0.0,2883.0498761649205,1,CLOUD_COMPUTING
TEAM-ZS,Static,-0.1522314406047359,6670.39216888731,-943.7429252120188,112.25793741979746,-831.4849877922214,3,CLOUD_COMPUTING
TEAM-ZS,WF,-2.331266632255129,4225.588133018924,-4118.555368966823,1131.008397950891,-2987.546971015932,1,CLOUD_COMPUTING
ORCL-IBM,Static,0.0825316225726367,1233.3078701741783,156.05955904797165,110.56504011973914,266.6245991677108,3,CLOUD_COMPUTING
ORCL-IBM,WF,-1.1712819905216232,4306.247254232571,-2871.5269185711154,0.0,-2871.5269185711154,2,CLOUD_COMPUTING
ORCL-NET,Static,-0.3063755631921127,2509.788935482301,-1123.09784295177,930.8366733269092,-192.2611696248607,2,CLOUD_COMPUTING
ORCL-NET,WF,-0.79959939064717,2255.4947633447086,-1853.7231757647344,-108.2718495368248,-1961.995025301559,1,CLOUD_COMPUTING
ORCL-PANW,Static,0.2276009803647961,2427.461346839111,715.2306221366244,0.0,715.2306221366244,5,CLOUD_COMPUTING
ORCL-PANW,WF,-0.2173584069323602,2176.2452454153,-563.7703132994592,-1109.9648049489494,-1673.7351182484083,1,CLOUD_COMPUTING
ORCL-CRWD,Static,0.1183808615949805,2486.059060811574,364.2948824168354,-122.69836268923792,241.59651972759747,4,CLOUD_COMPUTING
ORCL-CRWD,WF,-0.387218591863975,3019.488243460941,-1156.3805393305126,-48.30571665186278,-1204.686255982375,1,CLOUD_COMPUTING
ORCL-ZS,Static,0.0376448860836919,1992.0326499105563,101.21815569308806,1307.289574589496,1408.507730282584,2,CLOUD_COMPUTING
ORCL-ZS,WF,0.0751500218395428,470.983247204068,92.5892723245489,5771.309907153854,5863.899179478402,1,CLOUD_COMPUTING
IBM-NET,Static,-0.2613838637191139,1892.843216377272,-567.0480386279968,0.0,-567.0480386279968,3,CLOUD_COMPUTING
IBM-NET,WF,-0.1315091128372647,1097.8362039713254,-183.9695088131174,-1074.2850777695876,-1258.254586582705,1,CLOUD_COMPUTING
IBM-PANW,Static,0.1020485955560708,791.6610066460917,164.66025807282884,0.0,164.66025807282884,2,CLOUD_COMPUTING
IBM-PANW,WF,0.0,0.0,0.0,2032.5985909401863,2032.5985909401863,0,CLOUD_COMPUTING
IBM-CRWD,Static,0.8964231251453187,1133.012094656067,1868.401659031652,0.0,1868.401659031652,5,CLOUD_COMPUTING
IBM-CRWD,WF,0.0,0.0,0.0,502.6041850034163,502.6041850034163,0,CLOUD_COMPUTING
IBM-ZS,Static,0.2851243888728633,1307.1149932331057,564.7827507236954,0.0,564.7827507236954,3,CLOUD_COMPUTING
IBM-ZS,WF,0.0,0.0,0.0,667.3967232138585,667.3967232138585,0,CLOUD_COMPUTING
NET-PANW,Static,-0.0399030672143082,1560.7393965916808,-76.99848844590618,0.0,-76.99848844590618,2,CLOUD_COMPUTING
NET-PANW,WF,0.0,0.0,0.0,8752.414057319209,8752.414057319209,0,CLOUD_COMPUTING
NET-CRWD,Static,1.2702516974504816,924.125830200825,3243.739911509701,0.0,3243.739911509701,5,CLOUD_COMPUTING
NET-CRWD,WF,0.0,0.0,0.0,2403.33980019658,2403.33980019658,0,CLOUD_COMPUTING
NET-ZS,Static,-0.1631565729315705,1885.6760452628964,-267.3092145665212,0.0,-267.3092145665212,1,CLOUD_COMPUTING
NET-ZS,WF,0.0,0.0,0.0,-543.5595753611774,-543.5595753611774,0,CLOUD_COMPUTING
PANW-CRWD,Static,0.3479588091474506,941.4922268333814,762.7118331347865,0.0,762.7118331347865,3,CLOUD_COMPUTING
PANW-CRWD,WF,0.2436764090229063,1510.5384850226822,571.567130032715,0.0,571.567130032715,1,CLOUD_COMPUTING
PANW-ZS,Static,0.1608306303649088,1315.0934909595553,398.01774968138807,0.0,398.01774968138807,4,CLOUD_COMPUTING
PANW-ZS,WF,0.0101788381975173,1376.0375607140004,14.180223087205205,0.0,14.180223087205205,1,CLOUD_COMPUTING
CRWD-ZS,Static,0.0,0.0,0.0,0.0,0.0,0,CLOUD_COMPUTING
CRWD-ZS,WF,0.0,0.0,0.0,80.47738276747907,80.47738276747907,0,CLOUD_COMPUTING
JPM-GS,Static,0.7062816064931093,411.12159834131216,582.2501565739282,0.0,582.2501565739282,5,BANKING_GLOBAL
JPM-GS,WF,0.0740866048958458,536.0344612195081,66.94978586557288,0.0,66.94978586557288,1,BANKING_GLOBAL
JPM-MS,Static,0.452551157995633,601.5512165520379,479.5749135044082,-82.07656822875015,397.4983452756581,3,BANKING_GLOBAL
JPM-MS,WF,0.0,0.0,0.0,-301.5240644893965,-301.5240644893965,0,BANKING_GLOBAL
JPM-BAC,Static,0.075462839461852,923.2090374352516,76.13561628707237,-7.413153435421627,68.72246285165073,2,BANKING_GLOBAL
JPM-BAC,WF,0.0,0.0,0.0,-66.68727967208116,-66.68727967208116,0,BANKING_GLOBAL
JPM-C,Static,0.386982025437136,550.0648855442437,442.410301516702,0.0,442.410301516702,4,BANKING_GLOBAL
JPM-C,WF,-0.0936465897563083,505.6678173529689,-81.75052000309176,192.39635637542835,110.64583637233656,1,BANKING_GLOBAL
JPM-HSBC,Static,-0.056915436180876,735.6210694969944,-64.56140152068826,0.0,-64.56140152068826,2,BANKING_GLOBAL
JPM-HSBC,WF,0.0,0.0,0.0,0.0,0.0,0,BANKING_GLOBAL
JPM-BNPQY,Static,-0.2013538938537598,1352.399785774431,-344.3969969280629,-2.9975342808768346,-347.3945312089397,2,BANKING_GLOBAL
JPM-BNPQY,WF,0.4412801803848848,1495.1458135724856,672.4346267346906,0.0,672.4346267346906,1,BANKING_GLOBAL
JPM-SAN,Static,0.077955972731766,1428.3176205271643,179.14814315553252,0.0,179.14814315553252,3,BANKING_GLOBAL
JPM-SAN,WF,-1.6244246535201126,2632.9267602303744,-1956.435114451033,0.0,-1956.435114451033,1,BANKING_GLOBAL
JPM-DB,Static,0.0983877226680719,1185.4381086632602,195.07794758484425,0.0,195.07794758484425,3,BANKING_GLOBAL
JPM-DB,WF,-1.1276113795829978,2383.872375836681,-1597.065814003725,0.0,-1597.065814003725,1,BANKING_GLOBAL
JPM-UBS,Static,0.8481668139318778,524.8036136520371,1225.6855283095922,0.0,1225.6855283095922,6,BANKING_GLOBAL
JPM-UBS,WF,0.194393265001098,940.664661019433,249.7264857610745,0.0,249.7264857610745,1,BANKING_GLOBAL
GS-MS,Static,0.0241020300202354,422.4849483412111,21.484577918719275,68.53888928599099,90.02346720471027,3,BANKING_GLOBAL
GS-MS,WF,0.0,0.0,0.0,-434.6811641194588,-434.6811641194588,0,BANKING_GLOBAL
GS-BAC,Static,0.8644422220658876,628.6270942993633,853.5969230199398,55.12181954200604,908.718742561946,5,BANKING_GLOBAL
GS-BAC,WF,0.0,0.0,0.0,-354.6840106903635,-354.6840106903635,0,BANKING_GLOBAL
GS-C,Static,-0.0859912146248319,544.1626211524181,-82.21713917665465,0.0,-82.21713917665465,2,BANKING_GLOBAL
GS-C,WF,-0.2647262047454498,768.7463044044046,-226.2947841073485,49.033031685339694,-177.2617524220088,1,BANKING_GLOBAL
GS-HSBC,Static,-0.0837894911375874,1074.622709078857,-142.87279401973916,0.0,-142.87279401973916,4,BANKING_GLOBAL
GS-HSBC,WF,-0.6301730657970884,1151.0015155172302,-780.5851988666834,0.0,-780.5851988666834,1,BANKING_GLOBAL
GS-BNPQY,Static,-0.4436425107205668,1780.518308650962,-850.5137298363543,-179.21949536548618,-1029.7332252018405,2,BANKING_GLOBAL
GS-BNPQY,WF,0.9021639481808053,1307.938932252312,1644.207216299215,0.0,1644.207216299215,1,BANKING_GLOBAL
GS-SAN,Static,-0.4184777447839868,2501.1392685842243,-1277.2459341494143,0.0,-1277.2459341494143,2,BANKING_GLOBAL
GS-SAN,WF,-1.7682632344114857,2904.847831208807,-2396.972195756342,0.0,-2396.972195756342,1,BANKING_GLOBAL
GS-DB,Static,-0.1617868969046672,1417.3531652436925,-378.4173834821163,0.0,-378.4173834821163,3,BANKING_GLOBAL
GS-DB,WF,-1.3606630568503408,2687.497919144664,-2270.904519147926,0.0,-2270.904519147926,1,BANKING_GLOBAL
GS-UBS,Static,0.8903637369305132,451.1370463606397,1206.0467326833032,0.0,1206.0467326833032,5,BANKING_GLOBAL
GS-UBS,WF,0.4095066720642654,1623.502650085636,956.2398830186036,0.0,956.2398830186036,1,BANKING_GLOBAL
MS-BAC,Static,1.2003915661951108,564.5848303463325,1036.9689754244775,0.0,1036.9689754244775,5,BANKING_GLOBAL
MS-BAC,WF,0.0,0.0,0.0,834.2546639696238,834.2546639696238,0,BANKING_GLOBAL
MS-C,Static,-0.2249920651554817,1243.2615849634733,-255.7854730332153,0.0,-255.7854730332153,2,BANKING_GLOBAL
MS-C,WF,0.045138322040779,838.3606087562724,43.61259398565375,-429.908188453394,-386.2955944677403,1,BANKING_GLOBAL
MS-HSBC,Static,0.000470765471817,1373.66652987531,0.8793464369561637,212.13668738403857,213.01603382099472,3,BANKING_GLOBAL
MS-HSBC,WF,-0.2910490239924901,2615.911580965864,-642.2643874127656,0.0,-642.2643874127656,1,BANKING_GLOBAL
MS-BNPQY,Static,-0.5441277540493631,2122.861230789443,-1124.6421878207557,-474.5952595155968,-1599.2374473363525,2,BANKING_GLOBAL
MS-BNPQY,WF,-0.4953234549519311,2599.271660011149,-1003.2416135338532,0.0,-1003.2416135338532,1,BANKING_GLOBAL
MS-SAN,Static,0.0053050456928974,2141.065145450117,14.758853094473942,239.96269668980867,254.72154978428264,3,BANKING_GLOBAL
MS-SAN,WF,-1.8986491157643448,2785.0422520230195,-2374.95356513841,0.0,-2374.95356513841,1,BANKING_GLOBAL
MS-DB,Static,0.0383026577051892,1738.3473334666814,101.15246569986964,119.93933189179978,221.09179759166943,3,BANKING_GLOBAL
MS-DB,WF,-1.603635486673038,2701.171244541583,-2474.9278918259315,0.0,-2474.9278918259315,1,BANKING_GLOBAL
MS-UBS,Static,0.551284631971532,647.9483900740703,712.331432210697,0.0,712.331432210697,3,BANKING_GLOBAL
MS-UBS,WF,-0.0154602809175831,1121.5299911522343,-23.49433394654428,-473.46458260870565,-496.9589165552499,1,BANKING_GLOBAL
BAC-C,Static,0.8605640302057245,584.81071027499,941.4437537950994,0.0,941.4437537950994,5,BANKING_GLOBAL
BAC-C,WF,-1.6383303618481642,940.423634539586,-878.5671882154811,388.1066566646291,-490.460531550852,1,BANKING_GLOBAL
BAC-HSBC,Static,0.1758768040788174,1196.2722956064474,306.38795120546104,0.0,306.38795120546104,4,BANKING_GLOBAL
BAC-HSBC,WF,-0.1820671606265128,1335.522530340847,-260.1402111843561,0.0,-260.1402111843561,1,BANKING_GLOBAL
BAC-BNPQY,Static,0.0246932505070238,1433.496624396087,52.65631828706677,29.527089932620456,82.18340821968722,3,BANKING_GLOBAL
BAC-BNPQY,WF,1.4558685201317236,543.7352987672897,2388.779054538569,474.13979428677374,2862.918848825343,1,BANKING_GLOBAL
BAC-SAN,Static,0.0417616341255208,1721.8932051892652,101.9809657010575,0.0,101.9809657010575,3,BANKING_GLOBAL
BAC-SAN,WF,-1.738638594291222,3946.495774538411,-3770.050591154942,0.0,-3770.050591154942,1,BANKING_GLOBAL
BAC-DB,Static,-0.0400492377770707,1628.1752518001836,-92.42045529599017,0.0,-92.42045529599017,3,BANKING_GLOBAL
BAC-DB,WF,0.0,0.0,0.0,-3435.772763762662,-3435.772763762662,0,BANKING_GLOBAL
BAC-UBS,Static,0.879119424092596,468.6570483767964,1068.9732195196698,0.0,1068.9732195196698,4,BANKING_GLOBAL
BAC-UBS,WF,-0.3211694671187609,1007.1035977399788,-414.5801415550998,-260.2620509543583,-674.8421925094581,1,BANKING_GLOBAL
C-HSBC,Static,0.5509782338856737,554.458218753321,725.2609614114588,0.0,725.2609614114588,4,BANKING_GLOBAL
C-HSBC,WF,-0.7500125966216785,1734.3169014234395,-910.4551543427846,0.0,-910.4551543427846,1,BANKING_GLOBAL
C-BNPQY,Static,-0.2536349386274503,1661.141539281958,-425.7017816368384,7.773048547089843,-417.92873308974856,2,BANKING_GLOBAL
C-BNPQY,WF,0.7006589420381988,1293.1379820439836,1285.154937934674,617.5180770691015,1902.673015003776,1,BANKING_GLOBAL
C-SAN,Static,0.3936240016489283,1846.9973324342368,970.4851585782174,0.0,970.4851585782174,5,BANKING_GLOBAL
C-SAN,WF,-1.3869053268501874,2230.4292989125743,-1741.2151973371258,0.0,-1741.2151973371258,2,BANKING_GLOBAL
C-DB,Static,0.0574775833406111,1443.1613613044865,138.67638750224313,0.0,138.67638750224313,4,BANKING_GLOBAL
C-DB,WF,-1.0865326285759167,2435.37364903154,-1653.8234494790984,0.0,-1653.8234494790984,1,BANKING_GLOBAL
C-UBS,Static,0.8174289853664574,501.1220187900191,985.3963056361348,0.0,985.3963056361348,5,BANKING_GLOBAL
C-UBS,WF,0.4284036477435824,1214.6649732200292,854.7615303699541,0.0,854.7615303699541,1,BANKING_GLOBAL
HSBC-BNPQY,Static,0.2170584646096605,879.747498933575,279.0728072794795,-405.1398404857049,-126.0670332062254,2,BANKING_GLOBAL
HSBC-BNPQY,WF,-0.8378662579305901,2337.732921846828,-1351.0363512042095,0.0,-1351.0363512042095,1,BANKING_GLOBAL
HSBC-SAN,Static,0.135848952751013,1036.6689232738715,225.63322766637856,0.0,225.63322766637856,2,BANKING_GLOBAL
HSBC-SAN,WF,-0.7891598459542691,1484.6848213703438,-1055.1063481830015,0.0,-1055.1063481830015,1,BANKING_GLOBAL
HSBC-DB,Static,0.7078779812490296,1145.5726435740212,1128.3994786738058,0.0,1128.3994786738058,5,BANKING_GLOBAL
HSBC-DB,WF,-0.6080712177177062,1747.4125115169295,-809.5688596760684,0.0,-809.5688596760684,1,BANKING_GLOBAL
HSBC-UBS,Static,0.0416431954850535,874.6849557305682,51.82630329385067,0.0,51.82630329385067,2,BANKING_GLOBAL
HSBC-UBS,WF,0.9337204686290276,1179.7586731703468,2016.2586358264568,0.0,2016.2586358264568,1,BANKING_GLOBAL
BNPQY-SAN,Static,0.5943218917640279,682.9610631003495,645.2649695678723,-810.1402899681568,-164.87532040028452,3,BANKING_GLOBAL
